学校名称,平均分,年份,录取批次,招生地址,招生类型,最低分,省份,省控线,考生类别
山东交通学院,467.0,2014,本科二批,天津,普通类,453.0,山东,439.0,理科
山东交通学院,445.0,2014,本科二批,青海,普通类,430.0,山东,426.0,文科
山东交通学院,534.0,2014,本科二批,广西,普通类,510.0,山东,463.0,文科
山东交通学院,485.0,2014,本科二批,天津,普通类,483.0,山东,462.0,文科
山东工商学院,,2014,本科二批,青海,普通类,446.0,山东,426.0,文科
山东工商学院,,2014,本科二批,广西,普通类,507.0,山东,463.0,文科
山东工商学院,,2014,本科二批,天津,普通类,474.0,山东,462.0,文科
山东工商学院,,2014,本科二批,青海,普通类,363.0,山东,362.0,理科
山东工商学院,,2014,本科二批,广西,普通类,413.0,山东,407.0,理科
山东工商学院,,2014,本科二批,天津,普通类,453.0,山东,439.0,理科
山东工商学院,430.0,2014,本科三批,天津,普通类,,山东,353.0,理科
山东工商学院,450.0,2014,本科三批,天津,普通类,,山东,366.0,文科
日照职业技术学院,347.0,2014,专科批,广西,普通类,223.0,山东,,文科
日照职业技术学院,319.0,2014,专科批,广西,普通类,201.0,山东,,理科
山东职业学院,241.0,2014,专科批,广西,普通类,241.0,山东,,理科
山东职业学院,337.0,2014,专科批,广西,普通类,253.0,山东,,文科
山东职业学院,207.0,2014,专科批,天津,普通类,207.0,山东,,文科
山东职业学院,346.0,2014,专科批,天津,普通类,263.0,山东,,理科
烟台南山学院,370.0,2014,本科三批,天津,普通类,,山东,366.0,文科
烟台南山学院,380.0,2014,本科三批,天津,普通类,,山东,353.0,理科
滨州职业学院,317.0,2014,专科批,青海,普通类,260.0,山东,,文科
滨州职业学院,260.0,2014,专科批,青海,普通类,240.0,山东,,理科
山东水利职业学院,340.0,2014,专科批,青海,普通类,297.0,山东,,文科
山东水利职业学院,320.0,2014,专科批,青海,普通类,303.0,山东,,理科
山东畜牧兽医职业学院,320.0,2014,专科批,天津,普通类,274.0,山东,,理科
